1,Red,RED(x=5, y=5),2390583
2,Blue,REDSWAP(),2381375
3,Red,BLUE(x=3, y=5),3021297417
4,Blue,RED(x=3, y=8),3024696708
5,Red,BLUE(x=6, y=5),6036946376
6,Blue,RED(x=7, y=4),6039641791
7,Red,BLUE(x=6, y=4),9048268501
8,Blue,RED(x=6, y=7),9057461333
9,Red,BLUE(x=5, y=7),12061464543
10,Blue,RED(x=2, y=8),12074684291
11,Red,BLUE(x=5, y=8),15079058501
12,Blue,RED(x=4, y=10),15087569458
13,Red,BLUE(x=3, y=9),18097539959
14,Blue,RED(x=9, y=1),18101629208
15,Red,BLUE(x=7, y=2),21116232917
16,Blue,RED(x=3, y=10),21114665708
17,Red,BLUE(x=2, y=10),24133501167
18,Blue,RED(x=10, y=0),24131825458
19,Red,BLUE(x=8, y=1),27153410000
20,Blue,RED(x=0, y=9),27149333249
21,Red,BLUE(x=6, y=6),30174826125
22,Blue,RED(x=9, y=5),30171863124
23,Red,BLUE(x=6, y=3),33201876625
24,Blue,RED(x=0, y=10),33201030290
25,Red,BLUE(x=8, y=0),36208085583
26,Blue,RED(x=5, y=2),36203762665
27,Red,BLUE(x=4, y=9),39209531416
Blue,36203762665
Red,39209531416
winner,Red,WIN
