1,Red,RED(x=5, y=5),2014166
2,Blue,REDSWAP(),2012375
3,Red,BLUE(x=2, y=8),3018913750
4,Blue,RED(x=8, y=4),3020600375
5,Red,BLUE(x=7, y=3),6033985959
6,Blue,RED(x=1, y=9),6038657334
7,Red,BLUE(x=5, y=7),9049492042
8,Blue,RED(x=7, y=4),9053709250
9,Red,BLUE(x=5, y=3),12063353667
10,Blue,RED(x=3, y=6),12067472750
11,Red,BLUE(x=3, y=4),15080082000
12,Blue,RED(x=2, y=6),15082357667
13,Red,BLUE(x=1, y=5),18092663167
14,Blue,RED(x=6, y=4),18101036667
15,Red,BLUE(x=10, y=2),21110833292
16,Blue,RED(x=9, y=4),21114832626
17,Red,BLUE(x=2, y=2),24132180875
18,Blue,RED(x=1, y=7),24137700876
19,Red,BLUE(x=7, y=6),27151599750
20,Blue,RED(x=4, y=5),27155626542
21,Red,BLUE(x=5, y=4),30183571291
22,Blue,RED(x=10, y=4),30170169834
23,Red,BLUE(x=8, y=2),33192535125
24,Blue,RED(x=0, y=7),33174100375
Blue,33174100375
Red,33192535125
winner,Blue,WIN
