1,Red,RED(x=5, y=5),2266250
2,Blue,REDSWAP(),2366166
3,Red,BLUE(x=3, y=5),3017166625
4,Blue,RED(x=3, y=4),3019255958
5,Red,BLUE(x=7, y=5),6032451375
6,Blue,RED(x=9, y=2),6034758291
7,Red,BLUE(x=5, y=4),9046066125
8,Blue,RED(x=7, y=2),9052504291
9,Red,BLUE(x=4, y=6),12064131709
10,Blue,RED(x=2, y=5),12066918124
11,Red,BLUE(x=4, y=4),15081883251
12,Blue,RED(x=4, y=7),15083866666
13,Red,BLUE(x=2, y=9),18099831876
14,Blue,RED(x=1, y=8),18097401874
15,Red,BLUE(x=3, y=7),21113370626
16,Blue,RED(x=6, y=3),21112018333
17,Red,BLUE(x=4, y=3),24128109501
18,Blue,RED(x=7, y=4),24130457124
19,Red,BLUE(x=3, y=8),27145976793
20,Blue,RED(x=5, y=1),27150265874
21,Red,BLUE(x=3, y=2),30166155210
22,Blue,RED(x=6, y=5),30167995749
23,Red,BLUE(x=3, y=6),33184935419
24,Blue,RED(x=7, y=3),33190686124
25,Red,BLUE(x=3, y=3),36215220002
26,Blue,RED(x=4, y=0),36220616874
27,Red,BLUE(x=6, y=1),39235154793
28,Blue,RED(x=5, y=7),39242081416
29,Red,BLUE(x=5, y=2),42260781043
30,Blue,RED(x=8, y=1),42267663332
31,Red,BLUE(x=7, y=0),45273341251
32,Blue,RED(x=2, y=8),45273763790
33,Red,BLUE(x=1, y=10),47276341085
Blue,45273763790
Red,47276341085
winner,Red,WIN
