1,Red,RED(x=5, y=5),2115417
2,Blue,REDSWAP(),2240041
3,Red,BLUE(x=4, y=4),3022072292
4,Blue,RED(x=1, y=8),3021123416
5,Red,BLUE(x=6, y=6),6037811667
6,Blue,RED(x=8, y=2),6040568624
7,Red,BLUE(x=4, y=3),9054013667
8,Blue,RED(x=7, y=5),9054932374
9,Red,BLUE(x=4, y=2),12067378167
10,Blue,RED(x=3, y=8),12072749665
11,Red,BLUE(x=4, y=8),15084671167
12,Blue,RED(x=6, y=5),15090614623
13,Red,BLUE(x=3, y=6),18100015626
14,Blue,RED(x=0, y=8),18105875415
15,Red,BLUE(x=4, y=7),21117218543
16,Blue,RED(x=5, y=0),21119998040
17,Red,BLUE(x=4, y=6),24132926960
18,Blue,RED(x=3, y=0),24136015457
19,Red,BLUE(x=3, y=5),27152207543
20,Blue,RED(x=6, y=9),27154657540
21,Red,BLUE(x=3, y=9),30168142127
22,Blue,RED(x=1, y=10),30173776332
23,Red,BLUE(x=5, y=1),33188016585
24,Blue,RED(x=6, y=0),33193494165
25,Red,BLUE(x=6, y=1),36209275668
26,Blue,RED(x=7, y=0),36213599790
27,Red,BLUE(x=7, y=1),39227977418
28,Blue,RED(x=8, y=0),39234217206
29,Red,BLUE(x=8, y=1),42250101002
30,Blue,RED(x=9, y=0),42252813456
31,Red,BLUE(x=2, y=1),45270975377
32,Blue,RED(x=2, y=0),45273103581
33,Red,BLUE(x=1, y=0),47286201127
34,Blue,RED(x=4, y=1),47287577373
35,Red,BLUE(x=1, y=1),49301944669
36,Blue,RED(x=3, y=2),49300500456
37,Red,BLUE(x=1, y=3),51318836085
38,Blue,RED(x=2, y=4),51317172040
39,Red,BLUE(x=1, y=5),53336707085
40,Blue,RED(x=1, y=4),53335366582
41,Red,BLUE(x=5, y=9),55352592418
42,Blue,RED(x=10, y=0),55354047540
43,Red,BLUE(x=0, y=4),57372145002
44,Blue,RED(x=0, y=5),57355141623
45,Red,BLUE(x=2, y=3),59373384710
46,Blue,RED(x=3, y=3),59355491290
Blue,59355491290
Red,59373384710
winner,Blue,WIN
