1,Red,RED(x=5, y=5),2095458
2,Blue,REDSWAP(),1835417
3,Red,BLUE(x=3, y=5),3021395833
4,Blue,RED(x=7, y=4),3021886375
5,Red,BLUE(x=4, y=4),6041453875
6,Blue,RED(x=3, y=6),6042350333
7,Red,BLUE(x=8, y=4),9052493958
8,Blue,RED(x=8, y=3),9056715458
9,Red,BLUE(x=4, y=7),12064561625
10,Blue,RED(x=2, y=6),12073108249
11,Red,BLUE(x=1, y=9),15083547500
12,Blue,RED(x=4, y=5),15092210957
13,Red,BLUE(x=8, y=5),18102723375
14,Blue,RED(x=9, y=3),18109814957
15,Red,BLUE(x=2, y=3),21118646917
16,Blue,RED(x=1, y=6),21129670332
17,Red,BLUE(x=2, y=2),24136838583
18,Blue,RED(x=0, y=6),24147190374
19,Red,BLUE(x=0, y=0),27151945541
20,Blue,RED(x=10, y=3),27151784790
21,Red,BLUE(x=6, y=4),30153798208
22,Blue,RED(x=6, y=5),30152122124
Blue,30152122124
Red,30153798208
winner,Blue,WIN
