1,Red,RED(x=5, y=5),2204291
2,Blue,REDSWAP(),1960792
3,Red,BLUE(x=4, y=5),3025135500
4,Blue,RED(x=7, y=4),3023081125
5,Red,BLUE(x=4, y=6),6041883167
6,Blue,RED(x=5, y=7),6041195334
7,Red,BLUE(x=4, y=8),9058630417
8,Blue,RED(x=5, y=2),9053374334
9,Red,BLUE(x=4, y=7),12072342792
10,Blue,RED(x=10, y=0),12071642584
11,Red,BLUE(x=7, y=1),15087012001
12,Blue,RED(x=7, y=3),15086340084
13,Red,BLUE(x=7, y=2),18106520501
14,Blue,RED(x=4, y=4),18100695876
15,Red,BLUE(x=2, y=4),21120976334
16,Blue,RED(x=4, y=2),21118794959
17,Red,BLUE(x=3, y=4),24139017126
18,Blue,RED(x=3, y=5),24134638584
19,Red,BLUE(x=2, y=7),27155292792
20,Blue,RED(x=6, y=3),27149736376
21,Red,BLUE(x=9, y=3),30170696834
22,Blue,RED(x=8, y=2),30169006501
23,Red,BLUE(x=1, y=2),33187608625
24,Blue,RED(x=2, y=6),33185599751
25,Red,BLUE(x=0, y=10),36208393459
26,Blue,RED(x=1, y=6),36204981210
27,Red,BLUE(x=3, y=2),39228777917
28,Blue,RED(x=5, y=3),39233941335
29,Red,BLUE(x=2, y=5),42260488292
30,Blue,RED(x=9, y=1),42241101752
31,Red,BLUE(x=10, y=5),45268386375
32,Blue,RED(x=0, y=6),45242804211
Blue,45242804211
Red,45268386375
winner,Blue,WIN
