1,Red,RED(x=5, y=5),2016334
2,Blue,REDSWAP(),1986666
3,Red,BLUE(x=7, y=5),3017486709
4,Blue,RED(x=4, y=5),3022479000
5,Red,BLUE(x=8, y=1),6037149834
6,Blue,RED(x=9, y=2),6041111958
7,Red,BLUE(x=6, y=4),9048682084
8,Blue,RED(x=3, y=5),9057826041
9,Red,BLUE(x=6, y=5),12065315251
10,Blue,RED(x=4, y=8),12072284541
11,Red,BLUE(x=6, y=8),15081252418
12,Blue,RED(x=6, y=7),15090041916
13,Red,BLUE(x=8, y=5),18095974168
14,Blue,RED(x=7, y=7),18103150582
15,Red,BLUE(x=3, y=8),21110312959
16,Blue,RED(x=5, y=6),21117421123
17,Red,BLUE(x=9, y=6),24129095126
18,Blue,RED(x=8, y=8),24133775706
19,Red,BLUE(x=7, y=3),27148115335
20,Blue,RED(x=8, y=6),27147367331
21,Red,BLUE(x=9, y=5),30166497585
22,Blue,RED(x=9, y=8),30166757998
23,Red,BLUE(x=2, y=7),33182820294
24,Blue,RED(x=8, y=7),33187042373
25,Red,BLUE(x=3, y=7),36199014877
26,Blue,RED(x=2, y=5),36206989248
27,Red,BLUE(x=3, y=2),39221269710
28,Blue,RED(x=1, y=5),39234588040
29,Red,BLUE(x=0, y=9),42252705543
30,Blue,RED(x=5, y=7),42260469874
31,Red,BLUE(x=5, y=1),45277906460
32,Blue,RED(x=0, y=5),45267232249
33,Red,BLUE(x=1, y=10),47279984585
34,Blue,RED(x=10, y=8),47268359124
Blue,47268359124
Red,47279984585
winner,Blue,WIN
