1,Red,RED(x=5, y=5),2387750
2,Blue,REDSWAP(),2306583
3,Red,BLUE(x=8, y=2),3019202083
4,Blue,RED(x=8, y=3),3020319583
5,Red,BLUE(x=2, y=7),6033492833
6,Blue,RED(x=4, y=4),6038653541
7,Red,BLUE(x=2, y=8),9050818416
8,Blue,RED(x=6, y=5),9049755291
9,Red,BLUE(x=2, y=3),12065692625
10,Blue,RED(x=2, y=5),12062071416
11,Red,BLUE(x=1, y=9),15080652625
12,Blue,RED(x=1, y=5),15077107125
13,Red,BLUE(x=6, y=6),18099105166
14,Blue,RED(x=8, y=4),18092548833
15,Red,BLUE(x=10, y=2),21113460375
16,Blue,RED(x=7, y=5),21112008041
17,Red,BLUE(x=9, y=3),24129225875
18,Blue,RED(x=9, y=4),24130613249
19,Red,BLUE(x=0, y=4),27148175417
20,Blue,RED(x=3, y=4),27148237082
21,Red,BLUE(x=8, y=8),30169579709
22,Blue,RED(x=5, y=4),30168582373
23,Red,BLUE(x=5, y=0),33190454750
24,Blue,RED(x=10, y=3),33176615831
25,Red,BLUE(x=0, y=0),36193560750
26,Blue,RED(x=0, y=5),36178273081
Blue,36178273081
Red,36193560750
winner,Blue,WIN
