1,Red,RED(x=5, y=5),2074292
2,Blue,REDSWAP(),2511041
3,Red,BLUE(x=4, y=6),3024367833
4,Blue,RED(x=4, y=5),3023139207
5,Red,BLUE(x=5, y=6),6042267666
6,Blue,RED(x=6, y=5),6042682165
7,Red,BLUE(x=8, y=5),9057705124
8,Blue,RED(x=6, y=6),9058469790
9,Red,BLUE(x=9, y=1),12075729874
10,Blue,RED(x=7, y=4),12076946123
11,Red,BLUE(x=6, y=7),15092089166
12,Blue,RED(x=10, y=2),15089363331
13,Red,BLUE(x=0, y=10),18105702208
14,Blue,RED(x=3, y=5),18104590456
15,Red,BLUE(x=5, y=7),21125328749
16,Blue,RED(x=8, y=3),21123096540
17,Red,BLUE(x=2, y=1),24146611999
18,Blue,RED(x=2, y=5),24152871707
19,Red,BLUE(x=3, y=10),27178914249
20,Blue,RED(x=1, y=5),27176286332
21,Red,BLUE(x=0, y=6),30204919333
22,Blue,RED(x=0, y=5),30178716874
23,Red,BLUE(x=9, y=2),33206793666
24,Blue,RED(x=9, y=3),33179057291
Blue,33179057291
Red,33206793666
winner,Blue,WIN
