1,Red,RED(x=5, y=5),1997292
2,Blue,REDSWAP(),2182625
3,Red,BLUE(x=7, y=3),3022797709
4,Blue,RED(x=6, y=4),3024013000
5,Red,BLUE(x=7, y=4),6038695626
6,Blue,RED(x=5, y=7),6040887208
7,Red,BLUE(x=8, y=6),9051302917
8,Blue,RED(x=2, y=7),9053319416
9,Red,BLUE(x=7, y=5),12067408917
10,Blue,RED(x=4, y=7),12070717208
11,Red,BLUE(x=8, y=8),15081443001
12,Blue,RED(x=6, y=8),15086550083
13,Red,BLUE(x=8, y=7),18098185126
14,Blue,RED(x=6, y=7),18100928208
15,Red,BLUE(x=7, y=2),21113721792
16,Blue,RED(x=1, y=8),21116329291
17,Red,BLUE(x=8, y=5),24133750667
18,Blue,RED(x=10, y=8),24135544707
19,Red,BLUE(x=7, y=9),27156263542
20,Blue,RED(x=4, y=0),27155034291
21,Red,BLUE(x=7, y=1),30183561083
22,Blue,RED(x=10, y=7),30184910124
23,Red,BLUE(x=7, y=0),33190051083
24,Blue,RED(x=9, y=5),33188516666
25,Red,BLUE(x=7, y=10),36191599749
Blue,33188516666
Red,36191599749
winner,Red,WIN
