1,Red,RED(x=5, y=5),2278292
2,Blue,REDSWAP(),5116042
3,Red,BLUE(x=2, y=8),3020425458
4,Blue,RED(x=4, y=4),3023664375
5,Red,BLUE(x=4, y=5),6038484416
6,Blue,RED(x=5, y=4),6046034333
7,Red,BLUE(x=8, y=3),9054448582
8,Blue,RED(x=2, y=5),9057374708
9,Red,BLUE(x=3, y=5),12071735665
10,Blue,RED(x=3, y=4),12073918292
11,Red,BLUE(x=5, y=7),15088695582
12,Blue,RED(x=7, y=3),15086080959
13,Red,BLUE(x=9, y=4),18106093166
14,Blue,RED(x=8, y=2),18105059667
15,Red,BLUE(x=10, y=1),21120272625
16,Blue,RED(x=10, y=2),21120178000
17,Red,BLUE(x=6, y=4),24137660750
18,Blue,RED(x=6, y=3),24140839334
19,Red,BLUE(x=9, y=2),27172492375
20,Blue,RED(x=10, y=0),27170733000
21,Red,BLUE(x=9, y=1),30194319541
22,Blue,RED(x=9, y=0),30195294209
23,Red,BLUE(x=8, y=1),33215935499
24,Blue,RED(x=8, y=0),33216415542
25,Red,BLUE(x=7, y=1),36235452332
26,Blue,RED(x=7, y=0),36239524167
27,Red,BLUE(x=6, y=2),39257113166
28,Blue,RED(x=6, y=1),39260060000
29,Red,BLUE(x=2, y=7),42279665791
30,Blue,RED(x=5, y=2),42287130458
31,Red,BLUE(x=6, y=6),45306500291
32,Blue,RED(x=1, y=6),45315591291
33,Red,BLUE(x=10, y=7),47326098750
34,Blue,RED(x=0, y=7),47329854916
35,Red,BLUE(x=2, y=9),49331241958
36,Blue,RED(x=5, y=3),49331218958
Blue,49331218958
Red,49331241958
winner,Blue,WIN
