1,Red,RED(x=5, y=5),2277292
2,Blue,REDSWAP(),2289584
3,Red,BLUE(x=7, y=2),3025276792
4,Blue,RED(x=2, y=7),3019638084
5,Red,BLUE(x=8, y=3),6044906584
6,Blue,RED(x=7, y=4),6034955543
7,Red,BLUE(x=8, y=4),9059279542
8,Blue,RED(x=7, y=6),9050044626
9,Red,BLUE(x=4, y=5),12072978834
10,Blue,RED(x=3, y=8),12066997834
11,Red,BLUE(x=4, y=8),15087367459
12,Blue,RED(x=4, y=6),15078469626
13,Red,BLUE(x=4, y=7),18104336042
14,Blue,RED(x=8, y=2),18091622501
15,Red,BLUE(x=7, y=3),21121668167
16,Blue,RED(x=7, y=5),21106507667
17,Red,BLUE(x=8, y=1),24137597459
18,Blue,RED(x=8, y=5),24125457709
19,Red,BLUE(x=5, y=6),27155358542
20,Blue,RED(x=3, y=6),27141669792
21,Red,BLUE(x=2, y=4),30174242833
22,Blue,RED(x=6, y=4),30162050917
23,Red,BLUE(x=2, y=9),33195417833
24,Blue,RED(x=9, y=4),33184568875
25,Red,BLUE(x=1, y=3),36218114250
26,Blue,RED(x=1, y=7),36204194250
27,Red,BLUE(x=6, y=2),39246037083
28,Blue,RED(x=10, y=4),39220324541
29,Red,BLUE(x=6, y=10),42254642125
30,Blue,RED(x=0, y=7),42221879291
Blue,42221879291
Red,42254642125
winner,Blue,WIN
