1,Red,RED(x=5, y=5),2394000
2,Blue,REDSWAP(),2309291
3,Red,BLUE(x=8, y=2),3023570500
4,Blue,RED(x=2, y=6),3024540332
5,Red,BLUE(x=5, y=7),6042192292
6,Blue,RED(x=8, y=3),6043603874
7,Red,BLUE(x=9, y=2),9055776583
8,Blue,RED(x=9, y=3),9061237332
9,Red,BLUE(x=2, y=8),12073524583
10,Blue,RED(x=4, y=5),12078121082
11,Red,BLUE(x=4, y=4),15089243042
12,Blue,RED(x=7, y=4),15091934041
13,Red,BLUE(x=3, y=3),18105518917
14,Blue,RED(x=3, y=5),18107322083
15,Red,BLUE(x=1, y=3),21126439917
16,Blue,RED(x=1, y=7),21128003541
17,Red,BLUE(x=8, y=7),24145543875
18,Blue,RED(x=6, y=4),24162067875
19,Red,BLUE(x=3, y=9),27176986542
20,Blue,RED(x=0, y=7),27169749791
21,Red,BLUE(x=10, y=1),30179493751
22,Blue,RED(x=10, y=3),30171332041
Blue,30171332041
Red,30179493751
winner,Blue,WIN
