1,Red,RED(x=5, y=5),2451292
2,Blue,REDSWAP(),1925542
3,Red,BLUE(x=3, y=6),3027842084
4,Blue,RED(x=0, y=10),3027012375
5,Red,BLUE(x=4, y=4),6046401918
6,Blue,RED(x=3, y=5),6046000541
7,Red,BLUE(x=4, y=5),9061816252
8,Blue,RED(x=3, y=9),9064068250
9,Red,BLUE(x=4, y=3),12077182377
10,Blue,RED(x=2, y=9),12081748416
11,Red,BLUE(x=5, y=8),15089852794
12,Blue,RED(x=6, y=5),15096492000
13,Red,BLUE(x=4, y=7),18107967211
14,Blue,RED(x=7, y=7),18111476750
15,Red,BLUE(x=5, y=9),21125990794
16,Blue,RED(x=5, y=3),21124977500
17,Red,BLUE(x=4, y=6),24141569461
18,Blue,RED(x=5, y=0),24141316250
19,Red,BLUE(x=5, y=2),27161402336
20,Blue,RED(x=9, y=2),27156654750
21,Red,BLUE(x=6, y=1),30179336586
22,Blue,RED(x=2, y=0),30179681292
23,Red,BLUE(x=5, y=7),33207419836
24,Blue,RED(x=0, y=6),33209179167
25,Red,BLUE(x=6, y=0),36213712461
26,Blue,RED(x=6, y=8),36212896917
27,Red,BLUE(x=5, y=10),39216352836
Blue,36212896917
Red,39216352836
winner,Red,WIN
