1,Red,RED(x=5, y=5),2123833
2,Blue,REDSWAP(),2044916
3,Red,BLUE(x=8, y=3),3018804583
4,Blue,RED(x=8, y=4),3016219125
5,Red,BLUE(x=6, y=6),6035157874
6,Blue,RED(x=6, y=5),6037445000
7,Red,BLUE(x=3, y=4),9050562957
8,Blue,RED(x=1, y=7),9053325375
9,Red,BLUE(x=3, y=8),12066848040
10,Blue,RED(x=3, y=6),12065878000
11,Red,BLUE(x=0, y=8),15080512790
12,Blue,RED(x=7, y=5),15084804458
13,Red,BLUE(x=4, y=4),18096186040
14,Blue,RED(x=0, y=7),18098910791
15,Red,BLUE(x=8, y=1),21116790207
16,Blue,RED(x=4, y=5),21113729708
17,Red,BLUE(x=7, y=1),24133269623
18,Blue,RED(x=9, y=3),24128866708
19,Red,BLUE(x=4, y=2),27150069123
20,Blue,RED(x=10, y=2),27133760041
21,Red,BLUE(x=2, y=6),30151566540
22,Blue,RED(x=2, y=7),30134187999
Blue,30134187999
Red,30151566540
winner,Blue,WIN
