1,Red,RED(x=5, y=5),2117916
2,Blue,REDSWAP(),1979500
3,Red,BLUE(x=3, y=6),3021794374
4,Blue,RED(x=6, y=5),3020958667
5,Red,BLUE(x=5, y=4),6039111416
6,Blue,RED(x=3, y=8),6043934417
7,Red,BLUE(x=2, y=8),9056366499
8,Blue,RED(x=4, y=4),9056992167
9,Red,BLUE(x=4, y=5),12069979540
10,Blue,RED(x=7, y=1),12072204208
11,Red,BLUE(x=5, y=3),15085843165
12,Blue,RED(x=4, y=3),15089578958
13,Red,BLUE(x=5, y=2),18103781123
14,Blue,RED(x=8, y=2),18104962667
15,Red,BLUE(x=2, y=9),21123181956
16,Blue,RED(x=3, y=0),21125837126
17,Red,BLUE(x=6, y=1),24145190540
18,Blue,RED(x=8, y=7),24145789418
19,Red,BLUE(x=2, y=7),27173336165
20,Blue,RED(x=0, y=7),27175784293
21,Red,BLUE(x=7, y=0),30182678415
22,Blue,RED(x=6, y=3),30181492793
23,Red,BLUE(x=1, y=10),33185647332
Blue,30181492793
Red,33185647332
winner,Red,WIN
