1,Red,RED(x=5, y=5),2129792
2,Blue,REDSWAP(),1723792
3,Red,BLUE(x=7, y=2),3019849542
4,Blue,RED(x=8, y=5),3017714751
5,Red,BLUE(x=3, y=8),6040309958
6,Blue,RED(x=4, y=6),6033383668
7,Red,BLUE(x=2, y=8),9052462958
8,Blue,RED(x=6, y=4),9046620502
9,Red,BLUE(x=3, y=7),12067264416
10,Blue,RED(x=3, y=6),12063264044
11,Red,BLUE(x=1, y=7),15082524999
12,Blue,RED(x=2, y=5),15081193419
13,Red,BLUE(x=2, y=4),18100065541
14,Blue,RED(x=1, y=5),18096570128
15,Red,BLUE(x=9, y=3),21116467333
16,Blue,RED(x=7, y=5),21115197586
17,Red,BLUE(x=1, y=8),24135244708
18,Blue,RED(x=3, y=5),24133624461
19,Red,BLUE(x=0, y=4),27149838208
20,Blue,RED(x=9, y=5),27150652711
21,Red,BLUE(x=8, y=8),30170234417
22,Blue,RED(x=7, y=4),30166480586
23,Red,BLUE(x=5, y=6),33186679042
24,Blue,RED(x=10, y=4),33170767795
25,Red,BLUE(x=0, y=6),36188540292
26,Blue,RED(x=0, y=5),36171091629
Blue,36171091629
Red,36188540292
winner,Blue,WIN
