1,Red,RED(x=5, y=5),2024875
2,Blue,REDSWAP(),2517084
3,Red,BLUE(x=8, y=3),3024688042
4,Blue,RED(x=9, y=1),3018132250
5,Red,BLUE(x=4, y=4),6042249792
6,Blue,RED(x=10, y=0),6037555541
7,Red,BLUE(x=1, y=9),9059965667
8,Blue,RED(x=4, y=6),9052830375
9,Red,BLUE(x=2, y=8),12073610584
10,Blue,RED(x=6, y=3),12069185459
11,Red,BLUE(x=3, y=6),15087040709
12,Blue,RED(x=6, y=2),15087764417
13,Red,BLUE(x=5, y=2),18101193792
14,Blue,RED(x=6, y=4),18107679834
15,Red,BLUE(x=2, y=7),21117309292
16,Blue,RED(x=2, y=2),21125153626
17,Red,BLUE(x=4, y=5),24138684375
18,Blue,RED(x=2, y=1),24145923251
19,Red,BLUE(x=6, y=1),27167709250
20,Blue,RED(x=8, y=6),27176588460
21,Red,BLUE(x=4, y=3),30191438958
22,Blue,RED(x=3, y=2),30202261501
23,Red,BLUE(x=7, y=0),33196699625
24,Blue,RED(x=8, y=9),33204288834
25,Red,BLUE(x=0, y=10),36197131416
Blue,33204288834
Red,36197131416
winner,Red,WIN
