1,Red,RED(x=5, y=5),2346209
2,Blue,REDSWAP(),2735792
3,Red,BLUE(x=4, y=4),3023147959
4,Blue,RED(x=2, y=6),3017123083
5,Red,BLUE(x=2, y=7),6037669126
6,Blue,RED(x=3, y=6),6035913250
7,Red,BLUE(x=7, y=6),9048473376
8,Blue,RED(x=7, y=4),9048802542
9,Red,BLUE(x=8, y=5),12066429917
10,Blue,RED(x=8, y=4),12060685625
11,Red,BLUE(x=2, y=5),15080106209
12,Blue,RED(x=9, y=4),15076253750
13,Red,BLUE(x=10, y=3),18096739875
14,Blue,RED(x=1, y=6),18094442000
15,Red,BLUE(x=3, y=8),21115237583
16,Blue,RED(x=10, y=4),21113060083
17,Red,BLUE(x=5, y=8),24145439083
18,Blue,RED(x=4, y=5),24143280833
19,Red,BLUE(x=0, y=7),27171200291
20,Blue,RED(x=0, y=6),27145384708
21,Red,BLUE(x=6, y=5),30172887999
22,Blue,RED(x=6, y=4),30145789291
Blue,30145789291
Red,30172887999
winner,Blue,WIN
